,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend
1995-10-01,53.86232387062952,54.32591440186559,35.034585270355,35.20774328502633,9.25219402924753,9.514400626542427,115.27016200716528,115.45282858707101,87.56761914551879,87.76600424691453,18.260755619847522,18.384411815135902
1996-01-01,54.149874652395546,54.69139810499493,35.308291161595925,35.4528029701098,9.327380509109048,9.657250325898893,115.24025770760915,115.89301650236872,87.99470023275043,88.21126825420087,18.33009922606155,18.429699897153885
1996-04-01,54.91488182538503,55.065934176664875,35.68888284274811,35.70430546212784,9.696521952702184,9.803068395981802,116.04683935004259,116.32322219463248,88.39688095418583,88.67782942899923,18.475463929540076,18.47712731423992
1996-07-01,55.25007646357818,55.44823818124662,35.83841870405783,35.9620834285085,10.017693151552166,9.950855216666753,116.66666636821607,116.73776848216322,88.85323391821755,89.16543192863837,18.490630563906564,18.526844352636086
1996-10-01,55.65523827335417,55.83689368161959,36.06750116750138,36.22595494846998,9.973263970037808,10.099479408575656,117.64538419074371,117.13073022652627,89.36368556127687,89.67364470783407,18.48825300750354,18.579002512836052
1997-01-01,55.75498944843365,56.230317786835606,36.22327023501891,36.49565402272777,10.150080202549692,10.247784098158858,118.10559280459138,117.49607055792262,89.70567149446128,90.20183643562918,18.4497657067597,18.63373293907819
1997-04-01,56.558604713569245,56.62676657082272,36.32510675303176,36.77080561447566,10.55785407851466,10.394464565263018,118.40931717726897,117.82802031583334,90.30687732133705,90.74917066006243,18.640839311054908,18.691111918690662
1997-07-01,57.11670096899874,57.02414343332175,36.78527179829455,37.05084931895689,10.715788071228763,10.53808347784215,118.78227846159446,118.12115593024792,90.95627626924757,91.31448072812323,18.739283888950528,18.751101239676593
1997-10-01,57.44648498244313,57.42024933755195,37.1158953444766,37.33492231161476,10.777254481674541,10.677237750895962,118.9982531355105,118.37040216678952,91.61464556649408,91.8962938264764,18.777780011280814,18.813631339236007
1998-01-01,57.89057334608758,57.81288351901366,37.355497185923994,37.62196521078066,11.18001936667833,10.810577892301415,119.48549146174025,118.57110272233243,92.3236928568801,92.49287450648904,18.82189140594478,18.878625026675923
1998-04-01,58.281074696587694,58.199804015289544,37.89739373849419,37.91074572554881,11.018371171814861,10.936770710499356,119.81084160346536,118.71902050570498,93.09548409157662,93.10226444579939,18.860358500452787,18.94598211965851
1998-07-01,58.84512653302089,58.57876242335066,38.237286897807216,38.199823390890934,11.236151288361416,11.054678248970916,119.60742874576518,118.8105360777471,93.77979744400533,93.72234618509326,19.015131519903417,19.015565812860906
1998-10-01,59.617246116091,58.94751002618641,38.668742899834115,38.48770530975265,11.526807487736468,11.16319546904079,120.7195055562367,118.84277666951598,94.48686983211513,94.35094050154187,19.09881590367485,19.08718373334817
1999-01-01,59.954821513376665,59.30391923852564,38.851647021860025,38.772878311052246,11.797488253280603,11.261322996243646,120.08238771406651,118.81344897748683,95.17624938634825,94.9858446428127,19.22416294656034,19.160640699557934
1999-04-01,60.25465308512794,59.64624471966122,39.38442938025842,39.05390121139889,11.693549802441042,11.348292058180213,120.44487155969905,118.72151790042047,96.0214494094519,95.62488115802572,19.222912161102972,19.235746105863374
1999-07-01,60.86371622437047,59.9731252278927,39.78584896554422,39.32934476341763,11.904716372992764,11.423683503413592,120.83684078694732,118.56683673485625,96.7965962219538,96.26593339252963,19.321806783273537,19.312346475149553
1999-10-01,61.71548993242815,60.28356940721861,40.27078392695831,39.597953505424684,12.176152707832312,11.487324510312577,120.98197501987764,118.35042547948011,97.60576848723488,96.9070781613415,19.519972888399483,19.39027790180064
2000-01-01,61.08275488686526,60.57714227635611,40.3861341286302,39.85873241271094,11.91170440805699,11.539377538441114,119.9488891289638,118.07479518502211,97.39088229874825,97.54667665204487,19.442832986176054,19.469379846746726
2000-04-01,62.00859564445932,60.854312572625986,40.587095224738206,40.111091341613104,12.560558807358197,11.580468872757844,119.79874831742765,117.7441460821564,98.17520692043256,98.18348904622842,19.698227955113296,19.549570617166278
2000-07-01,61.89376715421894,61.11589349408171,40.87558286657786,40.354766358976235,12.354787182041287,11.611499169184482,119.48980164210579,117.36387157310743,99.09497931688787,98.81614672440104,19.630604669974453,19.6307504289302
2000-10-01,62.09229492828872,61.363449357628824,41.11378613542451,40.58979630163774,12.296059121203516,11.633998744572864,118.65254916404373,116.94063268588823,99.96015290294461,99.44324367371222,19.723685975553394,19.71291115190122
2001-01-01,61.75900280419447,61.59907052919994,41.20197486704424,40.816557686360866,11.62503264622852,11.64998352795743,118.2928644252896,116.482360043093,100.83981424941587,100.06351849615237,19.596381703578203,19.79604440608504
2001-04-01,61.936514189361,61.82534623826271,41.122240630350824,41.03577329198047,11.530934035368539,11.661897794407697,116.66326348152893,115.99795699799088,101.48910178188198,100.67600960260212,19.786212643525253,19.880148434471856
2001-07-01,61.48269795549859,62.04501145984431,40.991128551624065,41.24843136185222,11.28491268720279,11.672186786258361,115.03612331240099,115.49732063908236,102.07701923897105,101.28022691184613,19.781342104522025,19.965094928446074
2001-10-01,61.45376956440221,62.26091418716931,41.359990308696524,41.455601300940216,10.665284277072887,11.683223825641907,113.34088193376046,114.9906036504991,102.58952822338472,101.8761870764592,19.928796325148987,20.050693988648536
2002-01-01,61.83275917699783,62.475588628784706,41.32101836217306,41.65821572472265,10.961674807221081,11.697144862080131,112.05544013665629,114.48750027406761,103.00253309067995,102.46441531569491,20.17252811468682,20.136636037248035
2002-04-01,62.05322886074518,62.691093425888084,41.59653140739855,41.857168506213604,11.012954256571012,11.715429974927737,112.08975455012416,113.99650696829342,103.48710986345274,103.0459042497961,20.20720426711453,20.222529067481606
2002-07-01,62.138678828798675,62.909109148654345,41.78141397988035,42.053159471387815,10.928470719049349,11.739095930928828,111.37511905604394,113.52445239247355,103.91519942499687,103.62201334022751,20.28999338397815,20.307996987298704
2002-10-01,62.04269410329284,63.13093629131365,41.84806171028806,42.24673842271597,10.885630618027946,11.768719293201157,111.14195617596687,113.07686467710586,104.30820823530419,104.19441472714274,20.259482093621926,20.392647779838537
2003-01-01,61.94315423032438,63.3574059321215,41.84990647245913,42.43829466300819,10.857262549978348,11.80436273841778,109.76250735961757,112.65784863870464,104.25897068479989,104.7650054416394,20.39521964760652,20.476071772527195
2003-04-01,62.28804225003944,63.58867037111555,42.079718170681765,42.627972959324154,10.859844425169223,11.845520885145767,109.14086531883575,112.27025238814778,104.63487018243707,105.33579782297262,20.558716899064372,20.55776882442868
2003-07-01,63.13437532222803,63.823984019309115,42.58638273539474,42.815547909668034,11.157795328733023,11.891067260295333,108.95543033137297,111.9150838772195,104.96888506219467,105.90852856993745,20.837844626121804,20.63718045560915
2003-10-01,63.63986402172431,64.06176302890731,42.67153519052592,43.00044310262829,11.524613217722015,11.939214815172244,109.0725527991889,111.59138992724331,105.35920412154272,106.48452816230864,20.962771406136984,20.7137411960388
2004-01-01,63.95667882380047,64.29996330551059,43.07220045658498,43.181928388609144,11.557387477792057,11.98767276557917,109.50882623504165,111.29638752198272,106.15819875465625,107.0645596305533,20.957048471688722,20.787004399760537
2004-04-01,64.26545989692582,64.53624371197044,43.16391673960814,43.359054653281426,12.008228220990217,12.033847562400936,109.32096215239584,111.02575955355957,106.69204258507717,107.64868753852417,21.044763736050022,20.856674831992734
2004-07-01,64.66822144474908,64.76801225535131,43.43863524466857,43.530790000467725,12.18518931161468,12.074830836199713,109.62089442141814,110.77412578617349,107.28443784088829,108.23640232832,21.098047899644115,20.92256211416007
2004-10-01,65.10121928846235,64.99247011496057,43.80254095228671,43.695965779995724,12.425488864928848,12.107663936451873,109.84521748649286,110.53509604906746,107.89361767758247,108.8265757269302,21.16911699933208,20.984593692398267
2005-01-01,65.64049041070025,65.20671968406671,43.839524490915785,43.85334128771382,12.787588221700341,12.129439000251564,109.764653085228,110.30161898325554,108.60698610530403,109.41745037691904,21.305456984704907,21.042808559524044
2005-04-01,65.75763285195262,65.40789873492321,44.16821123357819,44.001729931236085,12.614003915671598,12.137450134453594,110.13791582942744,110.06627354868773,109.38793890361262,110.00663875972079,21.243095261991925,21.09736407892574
2005-07-01,66.12423046495819,65.5933898116032,44.52198074220146,44.13992671026194,12.734312562278015,12.12942646016565,110.01176035822273,109.82136726752803,110.05455737318428,110.5911887030609,21.33203463543363,21.148585513044562
2005-10-01,66.3155888796205,65.76077663490487,44.49229347965382,44.26682379480718,13.157666948973574,12.10345236587561,110.36215226041732,109.55932263636949,110.72492378834633,111.16769529631307,21.3042634274861,21.196894451693634
2006-01-01,67.02984517768641,65.90796555821497,44.7918257260033,44.38154902785603,13.35153978425092,12.058069876919868,111.15752142234237,109.27275971911752,111.58765253524622,111.73234676391647,21.375298876700075,21.24283255833172
2006-04-01,66.99009791129836,66.03320970041541,44.87301234192296,44.48337314301643,13.199681271603463,11.992559062748404,111.10278589128058,108.95488805992132,112.4306867149566,112.28098040344871,21.313245036560474,21.287014513949305
2006-07-01,66.87888066936004,66.13546853161128,45.010559084334474,44.571828309035794,13.066766319302932,11.90707640459054,111.351547159221,108.6001827628466,113.18611588937601,112.80927068911679,21.197210333953674,21.330143664732976
2006-10-01,67.23452666400422,66.21431463554102,45.05915623575157,44.6466988782914,12.81447135032906,11.802589909987534,111.37589937857557,108.20454862234655,113.89454604692239,113.31292001352041,21.260423721646802,21.372945837042614
2007-01-01,67.11711912535937,66.26980668730086,45.10871559313254,44.708054333834546,12.585349369109538,11.680819750854663,110.95018328952686,107.76568381070868,114.4193036041224,113.78781156284295,21.24199101177019,21.41606910824304
2007-04-01,67.31418834580501,66.30266226026083,45.140554782709856,44.75623450570145,12.633223172311721,11.544108684777264,111.08859695397202,107.28331797198915,115.02586155161013,114.23015125108394,21.24774823423289,21.460096008649533
2007-07-01,67.46811291930425,66.31415076222709,45.27487282418839,44.7918425753638,12.467645159051616,11.395308005243095,110.34855752752878,106.75919037022865,115.58933568388856,114.63651468836517,21.352508310594423,21.5055042167647
2007-10-01,67.66639749158041,66.30619148415163,45.526127958936456,44.81573423476321,12.179443733672105,11.237825254861535,109.73770389436366,106.19738089860918,116.10068804365652,115.00396561936833,21.459492522947468,21.55264166353602
2008-01-01,67.31510032248556,66.28143575351966,45.64353677059717,44.829077264070165,11.779082016767315,11.075552641778815,109.4728255614301,105.60412145354694,116.95866415885676,115.33016990334528,21.326615009844588,21.60176322390367
2008-04-01,67.48779306515672,66.24338588125464,45.823450859306604,44.83348957960393,11.58068718828097,10.912736820107833,108.57144629485482,104.98770114046756,117.33056325664225,115.61350014754171,21.47267007949589,21.65306788040783
2008-07-01,66.92190963237299,66.19618598359735,45.4754875563891,44.83110027066007,11.269633835003143,10.753802077686126,107.01250846603314,104.35859328733498,117.59687638059071,115.85337865656679,21.47668417151096,21.70658308970735
2008-10-01,65.27453897070464,66.14474299951777,44.103216461498334,44.82465368460098,10.347034079886557,10.603311991303393,104.07830872563724,103.7292132327551,117.77357641249945,116.05034368451528,21.31880210820129,21.762223312255976
2009-01-01,64.51752403125877,66.09440088272476,43.72774590662621,44.81729410694381,9.030846179810633,10.465885146971234,101.35550451090047,103.11330120302748,118.03166075522968,116.20607212973322,21.421374044929934,21.8197574080752
2009-04-01,64.27466907721444,66.0499409385063,43.70801990699643,44.81170972599537,8.345763177748719,10.345761205650433,98.86178441699218,102.52448878559461,117.72579580201447,116.32336799664776,21.70881773168365,21.878670671325953
2009-07-01,64.33561661590936,66.01513634849378,44.14791614749293,44.80989827612549,8.215400180412278,10.246088570733603,97.47438179893783,101.97500961965095,117.21311058513993,116.406221499404,21.96346554220459,21.93819038103533
2009-10-01,64.86489930564217,65.99263189216836,44.15264169753483,44.81315940302564,8.862861414485257,10.168613251696351,97.22786897353618,101.47455403398443,116.67397853923735,116.45953999734547,22.216453475528127,21.99742828630737
2010-01-01,65.04399193343652,65.98401191983632,44.36231903648718,44.82237765359025,9.005296908438762,10.113748856204102,97.09363672024797,101.02982069658331,116.49978025501868,116.48876810733272,22.309471655427128,22.055502418732186
2010-04-01,65.5025804429076,65.99015717582796,44.46285177454259,44.838024331083666,9.42990038942647,10.081170245788265,97.74020666046268,100.64477291068633,116.2412245736534,116.49950737149945,22.387449407264384,22.111658600213115
2010-07-01,65.82009249164156,66.01136627712876,44.61040682389875,44.86028476061448,9.761745224267074,10.069968462661384,98.03078348731373,100.32091103052444,116.05177912406758,116.49737914385886,22.46542473533972,22.16529409767048
2010-10-01,65.9821748310327,66.04764226905536,44.810345784272336,44.889111758430815,9.690877297848735,10.078956038380094,98.2019656030455,100.05798501748785,115.94510110133193,116.48784855540981,22.50246277467526,22.215973347309216
2011-01-01,65.78452414814704,66.0988786161591,45.12508491872124,44.92430406070201,9.493640806300762,10.106871266866559,98.30778997301431,99.85441078568391,116.05045647992392,116.47610232739441,22.412229812180783,22.26344521094353
2011-04-01,66.12609766869572,66.16493759181691,45.284580242432995,44.96561314677642,9.803373121699371,10.152300534674298,98.93813670500917,99.70755346151132,115.94727834891934,116.46698569458421,22.442186157124105,22.30763655536049
2011-07-01,65.95535366072245,66.24549345322075,45.284957625479166,45.0129175547512,9.82588555541982,10.21349924672747,99.08847330576796,99.61391902907823,115.88020018347777,116.4650760446804,22.366687289176653,22.34856830392947
2011-10-01,66.56383790347743,66.34020400389024,45.347658025173494,45.066296771763135,10.551868815855473,10.288530367964162,99.61529370440903,99.5696324183635,115.8182413571445,116.47462585058665,22.499578787736855,22.386347255971398
2012-01-01,66.53070575170942,66.44855174264863,45.36134533318871,45.12600295444023,10.663970060843111,10.375203750660233,99.60511353314118,99.57057324853483,115.2486100411756,116.49952510392477,22.528716947506958,22.42109378102767
2012-04-01,66.67020011545743,66.5701640697081,45.258645717287344,45.19246787618816,10.883939246821383,10.471456996184099,99.51268786281723,99.612715020824,115.4255252386253,116.5432606503264,22.57745552375155,22.453001166362675
2012-07-01,66.59709368918865,66.70472481007229,45.11963419547975,45.26627578529293,10.831580562200832,10.575354003134908,99.73843761261347,99.69210067574103,115.62398223520773,116.608545884872,22.505969387129106,22.482332298483563
2012-10-01,66.50795244940703,66.85198510194355,45.23225472050501,45.348059427250966,10.726095927579227,10.685150781314473,100.0,99.80474264584862,115.8013218863409,116.69740836830454,22.425582425664803,22.509430216579545
2013-01-01,66.91613764474418,67.01163294970515,45.324707030592364,45.43836772036146,11.058340370609857,10.799196754439269,100.17050392404549,99.94670014894167,115.92330684454636,116.811276219299,22.52994210509961,22.534655201380808
2013-04-01,66.85267940672185,67.18314298138193,45.16168906138636,45.53768545653005,11.151307963094041,10.915797386808073,100.30519221684462,100.1141600367591,116.1854439322715,116.95103498095345,22.471154233485706,22.558317101024187
2013-07-01,67.2125684912829,67.3659300425524,45.20110242589111,45.64643495643009,11.488797932763449,11.033347162469383,100.55954134692087,100.30344470767652,116.43584883441335,117.1170323835411,22.537974969492474,22.580724511678255
2013-10-01,67.58362476508486,67.55919935589421,45.397423609328605,45.76481057123213,11.514585917417786,11.150318997672633,100.67554753446943,100.51098365580442,116.76297299269132,117.3091536127966,22.623196342637172,22.60213283413019
2014-01-01,67.24997606029254,67.76205466884082,45.50639424213863,45.892732799364914,11.39884706697234,11.265406255839963,100.95684544153455,100.7333478469045,117.12879939598038,117.52687147813955,22.44613004411183,22.62277181594694
2014-04-01,68.01186353439833,67.97360766899062,45.86768519967437,46.02989458761,11.822745793672706,11.377479767584445,101.46499376465891,100.96718793349567,117.45020005701387,117.76932747513618,22.604775148525537,22.642885332601907
2014-07-01,68.67389114451123,68.19263824368302,46.1736770389909,46.17574604137613,12.042460679523707,11.48545544578273,101.8879997880616,101.20926764973984,117.8383768121821,118.03542061523926,22.736897471998493,22.662607154552674
2014-10-01,68.89132855694616,68.41793642816887,46.48565464617305,46.329632235570585,12.116643444559378,11.588494376587288,102.7778734887256,101.45663354854243,118.27248577625643,118.32385269103888,22.651156617122254,22.682047668491
2015-01-01,69.13757922471203,68.64857912384855,46.48433585354547,46.49089162808201,12.43935125369014,11.686084241684334,102.55922284964245,101.70672891806107,118.50351960391367,118.63320065892853,22.74806955609148,22.701364091661933
2015-04-01,69.49451560386039,68.88392831491097,46.71778342961224,46.658954221407434,12.3269979821597,11.778035950310377,102.83039686106193,101.95779645688833,119.04749807116461,118.96200432992742,22.78973831646313,22.72069483081559
2015-07-01,69.5469598593331,69.12364429498383,46.91967970654631,46.83323978786193,12.287754412305658,11.86463050293991,102.54800408482305,102.20859467504657,119.51564286805672,119.30871415142485,22.81637697543332,22.740207976384905
2015-10-01,69.39195817098894,69.367765512789,46.970042161531524,47.0131981031231,12.038468116905447,11.946509113272937,103.1044909082984,102.45841557948486,119.96230448297777,119.671823068367,22.655983464698654,22.760115360103335
2016-01-01,69.50968050131678,69.61659686379,47.24776274824768,47.198326114306354,11.88070607383423,12.024603647504083,103.04808684847771,102.70675714479395,120.24394760189102,120.049941139345,22.68386694197729,22.78067717902529
2016-04-01,69.67135067037903,69.87046315047354,47.43232715294973,47.38808654248712,11.786515138631323,12.099935203332187,103.15963410593602,102.95351710727645,120.59543977243875,120.44184762699669,22.69744325348672,22.802089258345777
2016-07-01,69.86277987072117,70.12962691274511,47.63223017184517,47.58196520830737,11.763222261042486,12.173463193439371,103.14717619239298,103.19880641518752,120.8804416319111,120.84643115483985,22.74279625117516,22.82448748264025
2016-10-01,70.02677483999297,70.39422944511628,47.785187265937296,47.77946775525116,11.96937589139318,12.245971901949591,103.10157681694028,103.44286657333345,121.15215807597522,121.26266459312946,22.784822804483476,22.84794269157382
2017-01-01,70.50325959683258,70.6642462373897,48.1440075328514,47.98012347068665,12.080544871599452,12.31800159435962,103.59771507333015,103.68590910617905,121.9318376953303,121.6895300433559,22.817101486715508,22.872474888463998
2017-04-01,70.73461458710571,70.9394207633521,48.28217766240162,48.18345739571114,12.186917701724843,12.389928905842705,103.96099125037989,103.92793299667314,122.33489130201555,122.12592714562724,22.81358248427816,22.898064708128747
2017-07-01,71.13002493258526,71.21939129102354,48.40140115395744,48.38908960452571,12.338101052618502,12.46198791100199,104.02832268910687,104.16888193266729,122.72624558500497,122.57089313967427,22.90583884415922,22.924658102900935
2017-10-01,71.58856560873264,71.50366136912133,48.829045691117585,48.59669576139273,12.427089340702594,12.53428880509133,104.63426280718392,104.4087199516359,123.14812674931913,123.02358332127446,22.939067767476004,22.952147871136766
2018-01-01,71.76179295343604,71.79167035850085,48.85997837069352,48.805953611387736,12.60763933368612,12.606865646433596,104.7461955030966,104.6473225697475,123.3860340060859,123.48323863831334,22.96308302467439,22.98041459989962
2018-04-01,72.23799697052557,72.08290202009881,49.09685824913396,49.01668135180191,12.54412734255039,12.679685212837796,105.07118951552339,104.88470575085515,123.89420174454659,123.94916726266725,23.0358034472046,23.009330163176433
2018-07-01,72.58905885032861,72.37681280983132,49.37709876712914,49.22872796969439,12.887706494636298,12.752713996930218,105.39987683515687,105.12094778637336,124.33214830675327,124.42060572864658,23.0722941355543,23.038754975996664
2018-10-01,72.60644706436074,72.67294780000466,49.37729424407128,49.44199024221391,12.94279557906452,12.825831560432473,105.43573569289661,105.35624477437143,124.83410473695663,124.89674425828152,23.040205098874743,23.068565347903412
2019-01-01,73.25108140475541,72.97097801527231,49.52968428484635,49.6564564644062,13.13511430506639,12.898999613093842,105.67746576152999,105.59096955753108,125.80092183910796,125.37670479113936,23.1476034286984,23.098657964752487
2019-04-01,73.48223287449427,73.27052702359649,49.96721053746761,49.872073834387876,12.910780412361426,12.972252646023964,105.34044301584264,105.82554826521803,126.4123146776808,125.85955610410157,23.229459427692387,23.128911197516445
2019-07-01,73.70360930895737,73.57138825744617,50.21859525607983,50.08870852829261,12.811444302463258,13.045773892610654,105.76811441043186,106.06046513644218,126.90935789356116,126.3446191508756,23.206266150457996,23.159233419774523
